LON, LAT, OBS, Historical,   rcp26_2016-2035,        rcp26_2046-2065,        rcp26_2081-2100,        rcp45_2016-2035,        rcp45_2046-2065,        rcp45_2081-2100,        rcp60_2016-2035,        rcp60_2046-2065,        rcp60_2081-2100,        rcp85_2016-2035,        rcp85_2046-2065,        rcp85_2081-2100
120.95,23.45,6.9,"	     7.2824","	     7.7205","	     8.3500","	     8.1159","	     7.6850","	     8.3867","	     8.4683","	     7.2853","	     7.9735","	     8.5379","	     7.6955","	     8.6076","	     9.8061"
121.7,24.65,7.7,"	     7.5235","	     7.6909","	     8.2273","	     8.1864","	     7.6867","	     8.4050","	     8.1800","	     7.3647","	     8.1676","	     9.0313","	     7.8258","	     8.6258","	     9.6000"
120.65,23.05,6.75,"	     7.2103","	     7.6841","	     8.3886","	     7.9682","	     7.7800","	     8.1850","	     8.3733","	     7.4235","	     8.0676","	     8.8125","	     7.6697","	     8.6879","	    10.0015"
120.65,22.9,7.15,"	     7.0941","	     7.6682","	     8.3000","	     7.9091","	     7.7950","	     8.1550","	     8.3567","	     7.4471","	     8.0382","	     8.7695","	     7.6591","	     8.6364","	     9.9530"
121.3,24.05,5.4,"	     7.4279","	     7.6614","	     8.3182","	     8.2864","	     7.5900","	     8.5233","	     8.4950","	     7.2559","	     7.9147","	     8.8087","	     7.7606","	     8.6121","	     9.7970"
121.3,24.05,5.4,"	     7.4279","	     7.6614","	     8.3182","	     8.2864","	     7.5900","	     8.5233","	     8.4950","	     7.2559","	     7.9147","	     8.8087","	     7.7606","	     8.6121","	     9.7970"
120.8,22.35,7.2,"	     7.2309","	     7.5886","	     8.3795","	     7.9318","	     7.8633","	     8.2383","	     8.2583","	     7.4824","	     8.1735","	     9.0099","	     7.8803","	     8.7379","	     9.9955"
120.8,22.35,7.2,"	     7.2309","	     7.5886","	     8.3795","	     7.9318","	     7.8633","	     8.2383","	     8.2583","	     7.4824","	     8.1735","	     9.0099","	     7.8803","	     8.7379","	     9.9955"
120.8,22.5,7.5,"	     7.1162","	     7.5432","	     8.2591","	     7.8364","	     7.7550","	     8.0883","	     8.1367","	     7.3529","	     7.9912","	     8.9760","	     7.7348","	     8.5515","	     9.8773"
121.25,24,5.6,"	     7.2147","	     7.5295","	     8.0795","	     8.0500","	     7.3750","	     8.2633","	     8.2983","	     7.0618","	     7.7412","	     8.5406","	     7.4773","	     8.4455","	     9.6500"
121.25,24,5.6,"	     7.2147","	     7.5295","	     8.0795","	     8.0500","	     7.3750","	     8.2633","	     8.2983","	     7.0618","	     7.7412","	     8.5406","	     7.4773","	     8.4455","	     9.6500"
121.05,24.25,6.35,"	     7.2324","	     7.4545","	     8.1705","	     8.1227","	     7.4217","	     8.3583","	     8.3217","	     7.2147","	     7.5971","	     8.5337","	     7.4576","	     8.4106","	     9.5152"
120.85,22.4,6.95,"	     7.0868","	     7.4545","	     8.2364","	     7.7864","	     7.7000","	     8.0767","	     8.0833","	     7.3382","	     7.9853","	     8.8904","	     7.6879","	     8.5727","	     9.8167"
120.8,23.5,5.7,"	     6.8853","	     7.4273","	     7.9500","	     7.8182","	     7.3667","	     8.0967","	     8.1683","	     6.9824","	     7.6853","	     8.2721","	     7.3152","	     8.3182","	     9.5288"
121.65,24.45,6.55,"	     7.1044","	     7.4205","	     8.0705","	     7.9000","	     7.3383","	     8.1017","	     7.6883","	     7.0324","	     8.0294","	     8.6755","	     7.3379","	     8.3212","	     9.2970"
120.65,22.8,7.35,"	     6.8897","	     7.4114","	     8.1136","	     7.7273","	     7.5617","	     7.9617","	     8.0433","	     7.2059","	     7.8176","	     8.6769","	     7.4636","	     8.3939","	     9.7621"
120.75,22.9,6.3,"	     6.8706","	     7.4000","	     8.0568","	     7.6659","	     7.5567","	     7.9083","	     8.1033","	     7.1441","	     7.7412","	     8.5546","	     7.3879","	     8.3364","	     9.6864"
120.9,23.35,6.7,"	     6.8956","	     7.3795","	     7.9841","	     7.7932","	     7.3550","	     7.9950","	     8.1117","	     6.9794","	     7.6471","	     8.2399","	     7.2621","	     8.2515","	     9.4848"
121.7,24.4,6.45,"	     7.0353","	     7.3659","	     7.9409","	     7.8636","	     7.2267","	     7.9800","	     7.6500","	     7.0029","	     7.9529","	     8.6955","	     7.3061","	     8.2576","	     9.2333"
121.6,24.65,6.75,"	     7.0735","	     7.3636","	     7.9409","	     7.7091","	     7.3233","	     7.9400","	     7.6867","	     6.8794","	     7.8324","	     8.6214","	     7.3727","	     8.1833","	     9.1697"
120.9,23.1,6.5,"	     6.9324","	     7.3364","	     7.8909","	     7.6182","	     7.4800","	     8.0150","	     8.0233","	     7.1029","	     7.6294","	     8.4667","	     7.3121","	     8.2318","	     9.4773"
120.9,23.1,6.5,"	     6.9324","	     7.3364","	     7.8909","	     7.6182","	     7.4800","	     8.0150","	     8.0233","	     7.1029","	     7.6294","	     8.4667","	     7.3121","	     8.2318","	     9.4773"
120.6,23.2,5.95,"	     6.8132","	     7.3341","	     7.9909","	     7.6500","	     7.3233","	     7.7950","	     7.8867","	     6.9912","	     7.6529","	     8.4430","	     7.3152","	     8.3530","	     9.5500"
120.6,23.2,5.95,"	     6.8132","	     7.3341","	     7.9909","	     7.6500","	     7.3233","	     7.7950","	     7.8867","	     6.9912","	     7.6529","	     8.4430","	     7.3152","	     8.3530","	     9.5500"
120.65,22.95,6.15,"	     6.8706","	     7.3318","	     7.9909","	     7.6614","	     7.4517","	     7.8683","	     8.0333","	     7.1971","	     7.7294","	     8.4721","	     7.3591","	     8.3121","	     9.6742"
120.8,22.6,7.5,"	     6.8838","	     7.3295","	     7.9682","	     7.6000","	     7.5367","	     7.9217","	     7.9283","	     7.1206","	     7.6941","	     8.7255","	     7.4773","	     8.3167","	     9.6379"
121,24.25,6.4,"	     7.0059","	     7.3136","	     8.0114","	     7.9773","	     7.2617","	     8.1400","	     8.0850","	     7.1235","	     7.5265","	     8.4788","	     7.2909","	     8.2788","	     9.3864"
121.65,24.65,7.05,"	     7.0956","	     7.3023","	     7.8455","	     7.8295","	     7.3550","	     7.9933","	     7.7283","	     6.9235","	     7.8353","	     8.6421","	     7.3864","	     8.1712","	     9.1848"
120.75,23.2,6.5,"	     6.7221","	     7.2841","	     7.8432","	     7.5977","	     7.3083","	     7.7450","	     7.9083","	     6.8971","	     7.4618","	     8.2161","	     7.1788","	     8.2212","	     9.4303"
120.6,22.5,7.1,"	     6.8250","	     7.2750","	     8.0045","	     7.5500","	     7.4667","	     7.8067","	     7.9033","	     7.1500","	     7.7265","	     8.5797","	     7.4455","	     8.2924","	     9.5879"
120.7,23.4,6.8,"	     6.7441","	     7.2659","	     7.8909","	     7.6932","	     7.3083","	     7.8750","	     8.0033","	     6.9794","	     7.6118","	     8.2249","	     7.2182","	     8.1803","	     9.4455"
120.65,23.25,5.6,"	     6.6765","	     7.2591","	     7.8591","	     7.5318","	     7.1950","	     7.6833","	     7.8083","	     6.9118","	     7.4588","	     8.2158","	     7.1894","	     8.1576","	     9.3485"
120.65,23.25,5.6,"	     6.6765","	     7.2591","	     7.8591","	     7.5318","	     7.1950","	     7.6833","	     7.8083","	     6.9118","	     7.4588","	     8.2158","	     7.1894","	     8.1576","	     9.3485"
120.6,23,6.6,"	     6.8088","	     7.2523","	     7.8864","	     7.5273","	     7.3533","	     7.7833","	     7.9017","	     7.1029","	     7.6471","	     8.3940","	     7.2818","	     8.2818","	     9.6015"
120.8,22.55,7.55,"	     6.8015","	     7.2523","	     7.8705","	     7.5455","	     7.4367","	     7.7767","	     7.8050","	     7.0824","	     7.6088","	     8.6164","	     7.4091","	     8.2106","	     9.4939"
120.6,22.95,6.25,"	     6.7338","	     7.2455","	     7.8705","	     7.5341","	     7.3617","	     7.7233","	     7.8800","	     7.0941","	     7.5647","	     8.3602","	     7.2485","	     8.1818","	     9.5227"
120.7,23.25,5.95,"	     6.6912","	     7.2455","	     7.8795","	     7.5705","	     7.2933","	     7.7267","	     7.9183","	     6.8853","	     7.4529","	     8.2218","	     7.1864","	     8.1561","	     9.4000"
120.65,22.85,7.05,"	     6.7544","	     7.2409","	     7.9432","	     7.5682","	     7.4083","	     7.8267","	     7.9633","	     7.0265","	     7.6971","	     8.4980","	     7.3015","	     8.2152","	     9.5833"
121.35,23.7,6.05,"	     6.8574","	     7.2409","	     7.8091","	     7.6318","	     7.1867","	     7.6217","	     7.6200","	     6.7647","	     7.7412","	     8.3590","	     7.2273","	     8.1803","	     9.2742"
121.25,24.1,6.4,"	     6.9397","	     7.2341","	     7.8568","	     7.8136","	     7.1383","	     8.0333","	     8.0100","	     6.8059","	     7.3235","	     8.2059","	     7.1803","	     8.0955","	     9.2303"
120.85,22.2,7.75,"	     6.9235","	     7.2295","	     8.0341","	     7.6295","	     7.5967","	     7.9567","	     7.9867","	     7.1853","	     7.8706","	     8.6627","	     7.4894","	     8.4712","	     9.6424"
120.6,23.05,5.9,"	     6.7353","	     7.2205","	     7.8500","	     7.4568","	     7.2583","	     7.6450","	     7.7400","	     6.9676","	     7.5971","	     8.3441","	     7.1879","	     8.1697","	     9.4818"
121.8,24.95,8.55,"	     6.8221","	     7.2182","	     7.7182","	     7.8182","	     7.1417","	     7.8967","	     7.5450","	     6.7176","	     7.6647","	     8.4912","	     7.2318","	     8.0652","	     9.1242"
121.25,23.55,6.5,"	     6.8926","	     7.2136","	     7.8886","	     7.6614","	     7.3283","	     7.8017","	     7.7633","	     6.8382","	     7.6324","	     8.2796","	     7.2818","	     8.1697","	     9.2621"
121.35,23.75,5.9,"	     6.8574","	     7.2091","	     7.7545","	     7.5773","	     7.1367","	     7.5800","	     7.5200","	     6.7353","	     7.7176","	     8.3729","	     7.1667","	     8.0909","	     9.1773"
121.6,24.45,6.45,"	     6.8000","	     7.2045","	     7.8409","	     7.6523","	     7.0883","	     7.8433","	     7.4700","	     6.6971","	     7.7912","	     8.4574","	     7.1409","	     8.0758","	     9.0606"
120.75,23.4,6.45,"	     6.6250","	     7.1977","	     7.7659","	     7.5659","	     7.1633","	     7.7633","	     7.8517","	     6.8647","	     7.4765","	     8.1073","	     7.1000","	     8.0667","	     9.3030"
120.95,23.2,6.55,"	     6.7662","	     7.1909","	     7.6591","	     7.4932","	     7.2350","	     7.7950","	     7.9300","	     6.8618","	     7.3971","	     8.2410","	     7.1561","	     8.0742","	     9.2939"
121,22.95,5.5,"	     6.7985","	     7.1864","	     7.8000","	     7.4773","	     7.3317","	     7.7100","	     7.6717","	     6.9882","	     7.5382","	     8.3663","	     7.3788","	     8.1455","	     9.3288"
121.75,24.9,7.8,"	     6.7221","	     7.1841","	     7.6386","	     7.6682","	     7.0750","	     7.7833","	     7.4100","	     6.6206","	     7.5824","	     8.3760","	     7.0803","	     7.9242","	     9.0379"
121.65,24.8,6.75,"	     6.7574","	     7.1818","	     7.6568","	     7.6523","	     7.1000","	     7.8567","	     7.4817","	     6.6471","	     7.6412","	     8.4407","	     7.1636","	     8.0394","	     9.1152"
121.65,24.8,6.75,"	     6.7574","	     7.1818","	     7.6568","	     7.6523","	     7.1000","	     7.8567","	     7.4817","	     6.6471","	     7.6412","	     8.4407","	     7.1636","	     8.0394","	     9.1152"
121.3,24.1,5.7,"	     6.8618","	     7.1795","	     7.7091","	     7.6864","	     7.0117","	     7.9517","	     7.9500","	     6.7265","	     7.2971","	     8.1813","	     7.2030","	     8.0318","	     9.1439"
121.3,24.1,5.7,"	     6.8618","	     7.1795","	     7.7091","	     7.6864","	     7.0117","	     7.9517","	     7.9500","	     6.7265","	     7.2971","	     8.1813","	     7.2030","	     8.0318","	     9.1439"
121.05,24.35,5.75,"	     6.9029","	     7.1614","	     7.8750","	     7.8500","	     7.1317","	     8.1467","	     8.0200","	     6.9794","	     7.3706","	     8.3373","	     7.1985","	     8.1712","	     9.2015"
120.8,22.2,7.2,"	     6.8368","	     7.1591","	     7.9682","	     7.5273","	     7.5033","	     7.8767","	     7.8633","	     7.0676","	     7.7853","	     8.6330","	     7.4152","	     8.3576","	     9.5030"
121.55,24.7,5.8,"	     6.7868","	     7.1477","	     7.7773","	     7.5818","	     7.0883","	     7.7800","	     7.4167","	     6.6294","	     7.6471","	     8.4085","	     7.1682","	     8.0152","	     9.0045"
121.55,24.7,5.8,"	     6.7868","	     7.1477","	     7.7773","	     7.5818","	     7.0883","	     7.7800","	     7.4167","	     6.6294","	     7.6471","	     8.4085","	     7.1682","	     8.0152","	     9.0045"
120.6,22.55,6.4,"	     6.7015","	     7.1455","	     7.8864","	     7.4477","	     7.3533","	     7.7400","	     7.7683","	     6.9765","	     7.5824","	     8.4824","	     7.2864","	     8.1561","	     9.4394"
121.5,24.65,5.9,"	     6.7426","	     7.1386","	     7.7568","	     7.5114","	     7.0717","	     7.7633","	     7.4150","	     6.5676","	     7.6735","	     8.3385","	     7.0924","	     8.0076","	     9.0909"
121.5,24.65,5.9,"	     6.7426","	     7.1386","	     7.7568","	     7.5114","	     7.0717","	     7.7633","	     7.4150","	     6.5676","	     7.6735","	     8.3385","	     7.0924","	     8.0076","	     9.0909"
120.85,22.45,6.95,"	     6.7103","	     7.1364","	     7.8636","	     7.4250","	     7.3400","	     7.6717","	     7.6833","	     6.9559","	     7.5529","	     8.5599","	     7.3409","	     8.1697","	     9.3909"
121.35,23.65,5.75,"	     6.7662","	     7.1364","	     7.7409","	     7.5068","	     7.1050","	     7.5167","	     7.4983","	     6.6735","	     7.6529","	     8.2209","	     7.1424","	     8.0530","	     9.1394"
120.85,22.25,7.55,"	     6.7485","	     7.1318","	     7.8114","	     7.4455","	     7.4000","	     7.7517","	     7.7917","	     6.8912","	     7.6235","	     8.4381","	     7.3076","	     8.2530","	     9.4167"
120.85,23.25,6.65,"	     6.5971","	     7.1318","	     7.6955","	     7.4159","	     7.1567","	     7.6500","	     7.8150","	     6.7765","	     7.3765","	     8.0446","	     6.9697","	     8.0015","	     9.1848"
120.85,22.25,7.55,"	     6.7485","	     7.1318","	     7.8114","	     7.4455","	     7.4000","	     7.7517","	     7.7917","	     6.8912","	     7.6235","	     8.4381","	     7.3076","	     8.2530","	     9.4167"
121,23.25,5.9,"	     6.6824","	     7.1182","	     7.6250","	     7.4864","	     7.1567","	     7.7083","	     7.7967","	     6.8206","	     7.3735","	     8.1351","	     7.1227","	     7.9985","	     9.2136"
120.85,22.35,6.6,"	     6.7441","	     7.1091","	     7.8841","	     7.4455","	     7.3983","	     7.7317","	     7.7633","	     6.9794","	     7.6265","	     8.4813","	     7.3333","	     8.2500","	     9.3879"
120.65,23,5.8,"	     6.6147","	     7.1068","	     7.7159","	     7.3705","	     7.1533","	     7.5400","	     7.6433","	     6.9324","	     7.4500","	     8.1813","	     7.0485","	     8.0318","	     9.4000"
121.7,24.35,6,"	     6.6868","	     7.1000","	     7.5795","	     7.5250","	     6.8650","	     7.6283","	     7.3250","	     6.6824","	     7.5706","	     8.2737","	     6.9970","	     7.8955","	     8.8485"
120.8,23.2,6.7,"	     6.4838","	     7.0932","	     7.6455","	     7.3682","	     7.0967","	     7.5767","	     7.7067","	     6.7765","	     7.3294","	     7.9946","	     6.9606","	     7.9970","	     9.1833"
120.9,23.4,6.35,"	     6.6412","	     7.0932","	     7.7273","	     7.5250","	     7.1333","	     7.7733","	     7.8567","	     6.7382","	     7.3853","	     8.0401","	     7.0182","	     7.9939","	     9.1470"
120.65,23.5,5.45,"	     6.5441","	     7.0841","	     7.6841","	     7.4909","	     7.0983","	     7.6350","	     7.7467","	     6.8029","	     7.4294","	     8.0663","	     7.0515","	     8.0091","	     9.2273"
121.65,24.85,7.35,"	     6.6926","	     7.0773","	     7.6068","	     7.5773","	     7.0233","	     7.8050","	     7.3883","	     6.5971","	     7.5647","	     8.4056","	     7.0909","	     7.9788","	     9.0682"
120.55,23.1,5.85,"	     6.5882","	     7.0773","	     7.6977","	     7.3000","	     7.1100","	     7.5317","	     7.6383","	     6.8294","	     7.5000","	     8.2446","	     7.0621","	     8.0258","	     9.3348"
120.6,22.45,7.15,"	     6.6426","	     7.0682","	     7.8795","	     7.3727","	     7.2950","	     7.6083","	     7.6650","	     6.9529","	     7.5118","	     8.4080","	     7.2818","	     8.0712","	     9.3894"
121.5,24.6,5.7,"	     6.7000","	     7.0568","	     7.6523","	     7.4545","	     7.0250","	     7.6417","	     7.2483","	     6.5206","	     7.6147","	     8.2325","	     7.0894","	     7.8242","	     8.8788"
121.8,24.7,6.75,"	     6.8338","	     7.0455","	     7.4568","	     7.5000","	     7.0317","	     7.6900","	     7.4000","	     6.7265","	     7.5265","	     8.3353","	     7.1303","	     7.8091","	     8.7894"
120.8,22.25,7.15,"	     6.7279","	     7.0409","	     7.8182","	     7.4114","	     7.3733","	     7.7483","	     7.7967","	     6.9235","	     7.5971","	     8.4997","	     7.3030","	     8.2455","	     9.4258"
120.8,22.25,7.15,"	     6.7279","	     7.0409","	     7.8182","	     7.4114","	     7.3733","	     7.7483","	     7.7967","	     6.9235","	     7.5971","	     8.4997","	     7.3030","	     8.2455","	     9.4258"
120.8,23.55,5.4,"	     6.5647","	     7.0364","	     7.6773","	     7.4227","	     7.0150","	     7.7350","	     7.7650","	     6.7029","	     7.3794","	     7.9571","	     7.0227","	     7.9197","	     9.1879"
120.55,23.15,5.35,"	     6.4838","	     7.0273","	     7.6045","	     7.2341","	     6.9933","	     7.4117","	     7.5133","	     6.7029","	     7.3529","	     8.1235","	     6.9379","	     7.9788","	     9.2348"
121.7,24.95,7.6,"	     6.6471","	     7.0159","	     7.5295","	     7.4386","	     6.9100","	     7.7050","	     7.3067","	     6.5676","	     7.4324","	     8.3319","	     6.9894","	     7.8530","	     8.9136"
120.7,23.3,5.65,"	     6.4162","	     7.0136","	     7.5886","	     7.3500","	     6.9333","	     7.4733","	     7.6067","	     6.6706","	     7.2059","	     7.8800","	     6.9227","	     7.8515","	     9.0864"
120.9,23.45,6,"	     6.5662","	     7.0136","	     7.6023","	     7.4364","	     7.0017","	     7.6500","	     7.7433","	     6.6824","	     7.3206","	     7.9396","	     6.9197","	     7.8545","	     9.0561"
120.7,23.3,5.65,"	     6.4162","	     7.0136","	     7.5886","	     7.3500","	     6.9333","	     7.4733","	     7.6067","	     6.6706","	     7.2059","	     7.8800","	     6.9227","	     7.8515","	     9.0864"
120.9,23.45,6,"	     6.5662","	     7.0136","	     7.6023","	     7.4364","	     7.0017","	     7.6500","	     7.7433","	     6.6824","	     7.3206","	     7.9396","	     6.9197","	     7.8545","	     9.0561"
121.6,21.95,7.25,"	     6.7191","	     7.0023","	     7.6568","	     7.4295","	     7.4967","	     8.0100","	     7.9200","	     6.8059","	     7.3029","	     8.3387","	     7.2758","	     8.0318","	     9.0394"
120.7,23.45,5.95,"	     6.4191","	     6.9886","	     7.6159","	     7.4068","	     7.0150","	     7.5833","	     7.6617","	     6.7353","	     7.3206","	     7.9598","	     6.9712","	     7.8742","	     9.1545"
120.8,22.3,6.75,"	     6.6809","	     6.9841","	     7.7386","	     7.3591","	     7.3000","	     7.7000","	     7.6817","	     6.8294","	     7.5176","	     8.4201","	     7.2409","	     8.1288","	     9.3348"
120.8,22.3,6.75,"	     6.6809","	     6.9841","	     7.7386","	     7.3591","	     7.3000","	     7.7000","	     7.6817","	     6.8294","	     7.5176","	     8.4201","	     7.2409","	     8.1288","	     9.3348"
121.55,25.15,5.85,"	     6.6794","	     6.9727","	     7.6205","	     7.4909","	     7.0533","	     7.8100","	     7.3700","	     6.5824","	     7.3118","	     8.2879","	     7.0364","	     7.9667","	     8.9424"
121.3,24.15,6.85,"	     6.6103","	     6.9727","	     7.6295","	     7.5250","	     6.8933","	     7.9000","	     7.8067","	     6.6059","	     7.1059","	     7.9837","	     6.9939","	     7.8818","	     8.9758"
121.3,24.15,6.85,"	     6.6103","	     6.9727","	     7.6295","	     7.5250","	     6.8933","	     7.9000","	     7.8067","	     6.6059","	     7.1059","	     7.9837","	     6.9939","	     7.8818","	     8.9758"
121.65,24.4,5.75,"	     6.5603","	     6.9614","	     7.4886","	     7.3159","	     6.7983","	     7.5483","	     7.1850","	     6.5765","	     7.4765","	     8.1892","	     6.8727","	     7.7652","	     8.7106"
