lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan_daily,Feb_daily,Mar_daily,Apr_daily,May_daily,Jun_daily,Jul_daily,Aug_daily,Sep_daily,Oct_daily,Nov_daily,Dec_daily
121.2,25.1,69.288,101.81,125.912,108.184,167.99,160.474,51.706,93.752,92.235,42.846,44.864,57.343,2.24,3.64,4.06,3.61,5.42,5.35,1.67,3.02,3.07,1.38,1.50,1.85
121.15,24.9,69.292,86.964,145.961,103.84,173.45,178.074,72.413,144.429,112.08,44.258,40.01,46.626,2.24,3.11,4.71,3.46,5.60,5.94,2.34,4.66,3.74,1.43,1.33,1.50
121.1,24.95,69.327,93.605,145.74,125.822,195.526,190.079,56.089,130.985,90.005,43.141,38.062,49.38,2.24,3.34,4.70,4.19,6.31,6.34,1.81,4.23,3.00,1.39,1.27,1.59
121.4,23.9,69.444,82.072,91.193,87.75,146.53,219.272,190.657,242.802,284.886,142.728,87.078,65.438,2.24,2.93,2.94,2.93,4.73,7.31,6.15,7.83,9.50,4.60,2.90,2.11
121.55,25,69.449,75.895,122.018,105.218,171.014,300.388,151.798,201.816,225.331,109.99,68.65,69.41,2.24,2.71,3.94,3.51,5.52,10.01,4.90,6.51,7.51,3.55,2.29,2.24
121.25,24.5,69.542,73.281,136.076,117.288,201.548,209.48,135.65,181.151,185.267,52.387,32.5,44.236,2.24,2.62,4.39,3.91,6.50,6.98,4.38,5.84,6.18,1.69,1.08,1.43
121.5,24.45,69.581,61.573,73.823,74.003,174.486,231.712,194.051,279.76,425.146,240.887,110.125,66.924,2.24,2.20,2.38,2.47,5.63,7.72,6.26,9.02,14.17,7.77,3.67,2.16
121.4,25.05,69.624,84.267,148.734,114.954,165.056,211.32,111.503,150.257,131.345,58.509,50.752,59.512,2.25,3.01,4.80,3.83,5.32,7.04,3.60,4.85,4.38,1.89,1.69,1.92
121.2,24.45,69.698,82.958,159.648,137.336,224.216,253.94,144.01,185.155,146.436,47.288,38.11,45.041,2.25,2.96,5.15,4.58,7.23,8.46,4.65,5.97,4.88,1.53,1.27,1.45
121.1,24.55,69.756,90.904,163.746,139.046,225.716,265.619,136.594,206.545,141.147,39.876,36.574,49.562,2.25,3.25,5.28,4.63,7.28,8.85,4.41,6.66,4.70,1.29,1.22,1.60
121.1,24.4,69.778,88.414,152.881,131.942,325.313,349.914,130.964,217.882,114.056,34.83,33.666,41.127,2.25,3.16,4.93,4.40,10.49,11.66,4.22,7.03,3.80,1.12,1.12,1.33
121.05,24.25,69.818,100.246,171.868,197.322,393.97,444.201,217.596,257.236,106.712,28.371,25.699,38.036,2.25,3.58,5.54,6.58,12.71,14.81,7.02,8.30,3.56,0.92,0.86,1.23
121.3,25.1,69.819,108.947,140.668,112.71,162.602,156.655,58.963,109.394,110.638,45.86,53.422,64.34,2.25,3.89,4.54,3.76,5.25,5.22,1.90,3.53,3.69,1.48,1.78,2.08
121.5,25,69.831,80.878,127.834,106.184,159.428,282.282,140.65,185.044,200.094,79.768,66.142,63.234,2.25,2.89,4.12,3.54,5.14,9.41,4.54,5.97,6.67,2.57,2.20,2.04
121.35,24.3,69.857,87.765,143.454,144.909,215.212,258.798,204.429,231.978,195.826,82.383,54.376,51.032,2.25,3.13,4.63,4.83,6.94,8.63,6.59,7.48,6.53,2.66,1.81,1.65
121.3,23.65,70.014,63.236,74.847,80.845,177.285,220.353,203.052,253.96,279.935,135.498,91.319,61.489,2.26,2.26,2.41,2.69,5.72,7.35,6.55,8.19,9.33,4.37,3.04,1.98
121.3,23.6,70.215,81.474,83.098,85.902,187.845,208.88,208.218,269.144,322.9,145.334,121.208,73.535,2.27,2.91,2.68,2.86,6.06,6.96,6.72,8.68,10.76,4.69,4.04,2.37
121.15,24.25,70.239,99.061,178.616,162.267,326.846,337.249,165.093,181.05,106.156,27.312,25.416,34.96,2.27,3.54,5.76,5.41,10.54,11.24,5.33,5.84,3.54,0.88,0.85,1.13
121.35,25.1,70.435,91.602,131.406,106.577,169.15,168.799,73.705,114.328,121.722,50.002,53.706,59.765,2.27,3.27,4.24,3.55,5.46,5.63,2.38,3.69,4.06,1.61,1.79,1.93
121.3,24.25,70.465,98.526,158.634,138.573,261.563,291.925,196.852,229.196,166.34,69.862,52.492,49.387,2.27,3.52,5.12,4.62,8.44,9.73,6.35,7.39,5.54,2.25,1.75,1.59
121.2,24.6,70.804,83.874,130.191,133.26,199.504,239.667,159.6,247.672,181.918,50.862,37.45,49.45,2.28,3.00,4.20,4.44,6.44,7.99,5.15,7.99,6.06,1.64,1.25,1.60
121.25,25.1,71.054,104.464,130.299,112.239,162.138,163.77,52.918,100.624,99.985,43.932,54.421,60.866,2.29,3.73,4.20,3.74,5.23,5.46,1.71,3.25,3.33,1.42,1.81,1.96
121.35,25.05,71.061,84.942,137.829,112.73,159.617,186.281,94.583,133.186,111.554,55.44,49.189,58.195,2.29,3.03,4.45,3.76,5.15,6.21,3.05,4.30,3.72,1.79,1.64,1.88
121.35,24.2,71.332,90.696,150.322,139.894,241.609,272.271,184.914,207.95,167.64,75.367,57.388,55.269,2.30,3.24,4.85,4.66,7.79,9.08,5.96,6.71,5.59,2.43,1.91,1.78
121.35,24.2,71.332,90.696,150.322,139.894,241.609,272.271,184.914,207.95,167.64,75.367,57.388,55.269,2.30,3.24,4.85,4.66,7.79,9.08,5.96,6.71,5.59,2.43,1.91,1.78
121.4,24.8,71.579,93.972,136.403,113.12,217.202,329.004,176.449,256.692,360.116,126.344,53.732,57.976,2.31,3.36,4.40,3.77,7.01,10.97,5.69,8.28,12.00,4.08,1.79,1.87
121.2,24.65,71.592,92.548,138.112,132.118,206.193,265.734,186.028,276.582,193.362,53.479,26.766,47.871,2.31,3.31,4.46,4.40,6.65,8.86,6.00,8.92,6.45,1.73,0.89,1.54
121.2,24.4,72.102,76.698,160.696,138.578,245.715,262.011,117.744,168.245,138.184,45.695,36.234,47.986,2.33,2.74,5.18,4.62,7.93,8.73,3.80,5.43,4.61,1.47,1.21,1.55
121.2,24.4,72.102,76.698,160.696,138.578,245.715,262.011,117.744,168.245,138.184,45.695,36.234,47.986,2.33,2.74,5.18,4.62,7.93,8.73,3.80,5.43,4.61,1.47,1.21,1.55
121.35,24.95,72.218,100.541,154.232,114.59,174.31,224.418,122.242,188.938,159.674,64.902,52.695,56.35,2.33,3.59,4.98,3.82,5.62,7.48,3.94,6.09,5.32,2.09,1.76,1.82
121.25,24.35,72.532,81.323,153.886,141.573,250.092,258.904,122.453,181.547,143.504,56.499,41.988,54.655,2.34,2.90,4.96,4.72,8.07,8.63,3.95,5.86,4.78,1.82,1.40,1.76
121.25,24.3,72.546,85.803,152.362,138.236,253.011,265.746,129.887,178.353,126.656,49.333,34.974,48.568,2.34,3.06,4.91,4.61,8.16,8.86,4.19,5.75,4.22,1.59,1.17,1.57
121.45,24.75,72.569,87.371,106.568,99.216,186.084,278.139,156.331,249.294,382.892,168.075,77.798,59.752,2.34,3.12,3.44,3.31,6.00,9.27,5.04,8.04,12.76,5.42,2.59,1.93
121.15,24.55,72.944,90.274,156.354,131.753,215.016,250.591,149.114,217.74,153.27,43.454,41.556,46.205,2.35,3.22,5.04,4.39,6.94,8.35,4.81,7.02,5.11,1.40,1.39,1.49
121.25,24.85,73.095,100.959,163.148,138.988,173.655,198.046,139.392,186.444,179.228,62.945,45.318,50.516,2.36,3.61,5.26,4.63,5.60,6.60,4.50,6.01,5.97,2.03,1.51,1.63
121.2,24.2,73.108,93.149,162.77,179.012,349.222,351.019,192.387,216.138,135.178,35.993,30.609,40.808,2.36,3.33,5.25,5.97,11.27,11.70,6.21,6.97,4.51,1.16,1.02,1.32
121.35,24.8,73.242,93.832,155.46,131.486,249.254,346.117,205.845,272.556,308.188,100.87,50.079,50.676,2.36,3.35,5.01,4.38,8.04,11.54,6.64,8.79,10.27,3.25,1.67,1.63
121.25,24.55,73.287,86.318,130.637,123.138,202.669,228.616,170.4,231.894,212.888,61.529,32.617,49.735,2.36,3.08,4.21,4.10,6.54,7.62,5.50,7.48,7.10,1.98,1.09,1.60
121.3,25.05,73.343,97.602,135.362,115.087,161.266,170.833,79.658,122.836,103.594,42.718,48.086,55.198,2.37,3.49,4.37,3.84,5.20,5.69,2.57,3.96,3.45,1.38,1.60,1.78
121.5,24.95,73.438,88.654,132.858,116.364,166.748,277.266,142.954,191.61,223.39,113.655,78.516,74.564,2.37,3.17,4.29,3.88,5.38,9.24,4.61,6.18,7.45,3.67,2.62,2.41
121.4,24.15,73.618,78.872,121.238,87.797,150.722,191.916,182.169,185.86,177.744,92.464,66.407,56.596,2.37,2.82,3.91,2.93,4.86,6.40,5.88,6.00,5.92,2.98,2.21,1.83
121.35,24,73.696,99.14,148.13,118.489,217.457,242.341,186.614,217.48,240.64,91.002,56.253,53.074,2.38,3.54,4.78,3.95,7.01,8.08,6.02,7.02,8.02,2.94,1.88,1.71
121.8,24.5,73.698,68.663,58.069,61.032,136.63,161.801,123.887,185.94,378.152,375.383,237.938,102.266,2.38,2.45,1.87,2.03,4.41,5.39,4.00,6.00,12.61,12.11,7.93,3.30
121.15,24.6,73.709,90.498,142.76,136.754,196.712,255.16,196.483,274.999,177.066,50.609,40.795,49.753,2.38,3.23,4.61,4.56,6.35,8.51,6.34,8.87,5.90,1.63,1.36,1.60
121.15,24.45,73.862,88.418,161.36,148.751,270.353,281.29,138.546,179.412,134.442,42.832,43.162,47.262,2.38,3.16,5.21,4.96,8.72,9.38,4.47,5.79,4.48,1.38,1.44,1.52
121.4,24.2,73.866,83.592,129.2,98.294,177.926,200.306,179.682,201.858,211.005,95.06,62.983,52.516,2.38,2.99,4.17,3.28,5.74,6.68,5.80,6.51,7.03,3.07,2.10,1.69
121.25,24.2,74,98.858,191.227,180.546,350.306,379.968,209.671,253.128,155.829,64.161,45.923,52.951,2.39,3.53,6.17,6.02,11.30,12.67,6.76,8.17,5.19,2.07,1.53,1.71
121.1,24.6,74.126,93.588,143.928,138.436,196.646,248.404,170.038,255.95,160.01,36.759,30.353,44.116,2.39,3.34,4.64,4.61,6.34,8.28,5.49,8.26,5.33,1.19,1.01,1.42
121.3,23.5,74.198,80.559,64.804,73.467,157.542,201.353,229.028,237.76,311.816,206.304,129.055,72.119,2.39,2.88,2.09,2.45,5.08,6.71,7.39,7.67,10.39,6.65,4.30,2.33
121.4,24.95,74.206,91.268,151.525,115.262,167.621,250.782,120.964,195.164,176.75,66.544,55.562,62.818,2.39,3.26,4.89,3.84,5.41,8.36,3.90,6.30,5.89,2.15,1.85,2.03
121.3,25,75.047,94.676,156.378,121.779,170.434,203.488,99.267,142.278,116.386,48.597,47.028,53.868,2.42,3.38,5.04,4.06,5.50,6.78,3.20,4.59,3.88,1.57,1.57,1.74
121.15,24.85,75.292,84.932,156.112,110.555,189.902,184.514,91.763,147.865,116.305,50.994,38.524,50.053,2.43,3.03,5.04,3.69,6.13,6.15,2.96,4.77,3.88,1.64,1.28,1.61
121.1,24.3,75.546,112.37,188.449,171.833,385.98,404.878,139.252,193.691,126.926,32.668,31.068,43.136,2.44,4.01,6.08,5.73,12.45,13.50,4.49,6.25,4.23,1.05,1.04,1.39
121.1,24.3,75.546,112.37,188.449,171.833,385.98,404.878,139.252,193.691,126.926,32.668,31.068,43.136,2.44,4.01,6.08,5.73,12.45,13.50,4.49,6.25,4.23,1.05,1.04,1.39
121.3,24.8,75.626,98.908,167.242,141.517,233.004,307.518,172.984,291.238,244.995,83.238,48.888,50.202,2.44,3.53,5.39,4.72,7.52,10.25,5.58,9.39,8.17,2.69,1.63,1.62
121.05,24.6,75.693,93.927,143.346,143.841,226.115,265.655,166.298,255.008,147.664,30.812,30.187,46.996,2.44,3.35,4.62,4.79,7.29,8.86,5.36,8.23,4.92,0.99,1.01,1.52
121.05,24.3,75.739,111.001,179.699,187.142,462.115,501.884,221.883,285.492,137.396,36.258,32.067,46.27,2.44,3.96,5.80,6.24,14.91,16.73,7.16,9.21,4.58,1.17,1.07,1.49
121.05,24.3,75.739,111.001,179.699,187.142,462.115,501.884,221.883,285.492,137.396,36.258,32.067,46.27,2.44,3.96,5.80,6.24,14.91,16.73,7.16,9.21,4.58,1.17,1.07,1.49
121.15,24.3,75.773,112.994,185.321,158.61,349.462,338.344,134.288,177.322,125.931,34.43,33.643,47.425,2.44,4.04,5.98,5.29,11.27,11.28,4.33,5.72,4.20,1.11,1.12,1.53
121.2,24.8,75.928,91.537,157.358,133.634,178.524,217.088,146.53,193.488,165.439,56.158,38.868,48.418,2.45,3.27,5.08,4.45,5.76,7.24,4.73,6.24,5.51,1.81,1.30,1.56
121.45,24.1,76.033,85.183,109.224,73.71,139.402,182.562,200.435,190.225,195.361,103.672,85.872,60.696,2.45,3.04,3.52,2.46,4.50,6.09,6.47,6.14,6.51,3.34,2.86,1.96
121.2,24.25,76.335,97.263,164.754,145.216,303.46,311.64,155.333,192.754,116.621,39.816,31.696,44.592,2.46,3.47,5.31,4.84,9.79,10.39,5.01,6.22,3.89,1.28,1.06,1.44
121.35,24.9,76.7,102.113,146.795,125.916,176.676,260.461,159.06,211.42,168.851,78.265,54.55,55.4,2.47,3.65,4.74,4.20,5.70,8.68,5.13,6.82,5.63,2.52,1.82,1.79
121.7,24.5,77.116,73.613,65.922,67.384,159.201,168.016,131.248,199.965,448.21,440.123,222.502,105.684,2.49,2.63,2.13,2.25,5.14,5.60,4.23,6.45,14.94,14.20,7.42,3.41
121.35,24.85,77.226,101.574,156.503,140.142,221.896,323.986,175.718,275.463,224.914,98.964,60.616,52.672,2.49,3.63,5.05,4.67,7.16,10.80,5.67,8.89,7.50,3.19,2.02,1.70
121.55,24.6,77.436,83.505,81.883,75.126,169.754,207.132,154.272,219.479,457.902,393.726,187.347,99.316,2.50,2.98,2.64,2.50,5.48,6.90,4.98,7.08,15.26,12.70,6.24,3.20
121.2,24.9,77.474,94.831,151.79,114.968,177.502,174.187,91.239,158.478,133.667,60.394,45.576,51.79,2.50,3.39,4.90,3.83,5.73,5.81,2.94,5.11,4.46,1.95,1.52,1.67
121.15,24.5,77.534,101.41,178.509,157.943,262.886,287.356,150.746,210.32,152.816,49.198,39.316,53.771,2.50,3.62,5.76,5.26,8.48,9.58,4.86,6.78,5.09,1.59,1.31,1.73
121.1,24.5,77.889,90.553,184.604,144.79,269.853,310.761,147.439,212.172,148.21,41.518,36.318,52.914,2.51,3.23,5.95,4.83,8.70,10.36,4.76,6.84,4.94,1.34,1.21,1.71
121.1,24.35,77.92,114.566,186.164,164.34,377.734,395.938,123.432,195.663,131.704,41.924,33.424,43.901,2.51,4.09,6.01,5.48,12.18,13.20,3.98,6.31,4.39,1.35,1.11,1.42
121.1,24.35,77.92,114.566,186.164,164.34,377.734,395.938,123.432,195.663,131.704,41.924,33.424,43.901,2.51,4.09,6.01,5.48,12.18,13.20,3.98,6.31,4.39,1.35,1.11,1.42
121.2,24.55,77.948,81.358,148.592,132.132,211.094,238.406,157.23,240.736,182.52,56.39,41.144,55.338,2.51,2.91,4.79,4.40,6.81,7.95,5.07,7.77,6.08,1.82,1.37,1.79
121.15,24.4,77.998,85.882,161.757,131.028,286.374,303.902,104.232,166.373,121.066,38.608,38.422,49.46,2.52,3.07,5.22,4.37,9.24,10.13,3.36,5.37,4.04,1.25,1.28,1.60
121.25,23.4,77.998,78.652,64.994,75.577,153.959,199.575,243.288,248.222,276.266,158.601,107.867,78.878,2.52,2.81,2.10,2.52,4.97,6.65,7.85,8.01,9.21,5.12,3.60,2.54
121.4,25.1,78.432,85.158,139.921,104.98,168.33,188.491,94.566,131.08,140.388,58.725,54.006,58.787,2.53,3.04,4.51,3.50,5.43,6.28,3.05,4.23,4.68,1.89,1.80,1.90
121.55,24.45,78.458,66.298,76.768,81.387,197.904,253.03,263.477,316.336,503.444,299.156,136.258,83.831,2.53,2.37,2.48,2.71,6.38,8.43,8.50,10.20,16.78,9.65,4.54,2.70
121.25,23.6,78.566,72.794,79.812,82.764,172.442,218.574,215.17,282.532,320.836,119.484,90.142,58.243,2.53,2.60,2.57,2.76,5.56,7.29,6.94,9.11,10.69,3.85,3.00,1.88
121.4,25.15,78.712,90.802,140.923,104.251,158.313,174.166,77.82,119.765,147.362,64.068,56.707,65.588,2.54,3.24,4.55,3.48,5.11,5.81,2.51,3.86,4.91,2.07,1.89,2.12
121.35,23.75,79.55,85.858,80.61,89.954,167.596,244.741,234.108,301.017,330.294,194.766,140.76,102.276,2.57,3.07,2.60,3.00,5.41,8.16,7.55,9.71,11.01,6.28,4.69,3.30
121.3,24.9,79.72,114.154,165.747,125.685,178.924,233.861,136.922,188.052,145.279,65.805,48.916,61.847,2.57,4.08,5.35,4.19,5.77,7.80,4.42,6.07,4.84,2.12,1.63,2.00
121.3,24.2,79.731,108.716,171.822,158.994,287.21,313.832,206.172,219.149,153.256,76.646,45.514,55.234,2.57,3.88,5.54,5.30,9.26,10.46,6.65,7.07,5.11,2.47,1.52,1.78
121.3,24.2,79.731,108.716,171.822,158.994,287.21,313.832,206.172,219.149,153.256,76.646,45.514,55.234,2.57,3.88,5.54,5.30,9.26,10.46,6.65,7.07,5.11,2.47,1.52,1.78
121.2,24.35,79.908,92.806,163.683,137.479,288.336,284.602,125.534,174.78,128.453,43.814,40.823,47.67,2.58,3.31,5.28,4.58,9.30,9.49,4.05,5.64,4.28,1.41,1.36,1.54
121.2,24.35,79.908,92.806,163.683,137.479,288.336,284.602,125.534,174.78,128.453,43.814,40.823,47.67,2.58,3.31,5.28,4.58,9.30,9.49,4.05,5.64,4.28,1.41,1.36,1.54
121.25,24.25,79.928,100.35,160.346,147.108,278.77,298.15,167.238,207.936,139.021,53.797,41.046,47.56,2.58,3.58,5.17,4.90,8.99,9.94,5.39,6.71,4.63,1.74,1.37,1.53
121.15,24.35,80.04,101.212,178.686,142.818,328.927,327.642,120.538,167.745,125.682,38.787,40.621,43.472,2.58,3.61,5.76,4.76,10.61,10.92,3.89,5.41,4.19,1.25,1.35,1.40
121.15,24.35,80.04,101.212,178.686,142.818,328.927,327.642,120.538,167.745,125.682,38.787,40.621,43.472,2.58,3.61,5.76,4.76,10.61,10.92,3.89,5.41,4.19,1.25,1.35,1.40
121.55,24.55,80.336,78.969,82.2,71.792,182.642,232.785,166.351,273.612,470.243,379.69,174.034,90.982,2.59,2.82,2.65,2.39,5.89,7.76,5.37,8.83,15.67,12.25,5.80,2.93
121.45,24.65,80.831,91.654,106.726,103.256,185.718,246.898,184.212,291.893,375.268,226.786,117.038,84.106,2.61,3.27,3.44,3.44,5.99,8.23,5.94,9.42,12.51,7.32,3.90,2.71
121.45,24.65,80.831,91.654,106.726,103.256,185.718,246.898,184.212,291.893,375.268,226.786,117.038,84.106,2.61,3.27,3.44,3.44,5.99,8.23,5.94,9.42,12.51,7.32,3.90,2.71
121.2,24.5,81.303,82.259,157.511,133.143,212.269,242.988,152.44,205.568,157.755,51.242,39.031,50.207,2.62,2.94,5.08,4.44,6.85,8.10,4.92,6.63,5.26,1.65,1.30,1.62
121.5,24.5,82.089,73.198,80.72,83.229,203.32,281.328,247.958,331.077,492.656,294.551,142.516,81.856,2.65,2.61,2.60,2.77,6.56,9.38,8.00,10.68,16.42,9.50,4.75,2.64
121.2,24.85,82.2,89.102,158.572,119.99,176.604,195.037,112.942,152.584,157.615,63.576,41.944,47.012,2.65,3.18,5.12,4.00,5.70,6.50,3.64,4.92,5.25,2.05,1.40,1.52
121.4,24,82.57,94.107,113.611,83.41,151.598,187.218,172.148,240.464,249.105,114.126,70.12,58.88,2.66,3.36,3.66,2.78,4.89,6.24,5.55,7.76,8.30,3.68,2.34,1.90
121.25,24.8,83.564,102.855,172.686,137.319,194.211,266.122,180.234,270.742,198.426,70.05,46.442,52.229,2.70,3.67,5.57,4.58,6.26,8.87,5.81,8.73,6.61,2.26,1.55,1.68
121.45,24.8,83.844,98.256,129.288,103.641,194.538,317.378,164.876,268.302,365.571,174.848,81.466,69.73,2.70,3.51,4.17,3.45,6.28,10.58,5.32,8.65,12.19,5.64,2.72,2.25
121.8,24.8,83.919,100.282,89.04,71.879,141.056,159.422,81.907,143.346,268.908,215.583,196.298,138.522,2.71,3.58,2.87,2.40,4.55,5.31,2.64,4.62,8.96,6.95,6.54,4.47
121.4,24.1,84.317,99.773,135.33,78.244,165.784,196.852,193.338,193.357,189.27,97.232,74.075,60.049,2.72,3.56,4.37,2.61,5.35,6.56,6.24,6.24,6.31,3.14,2.47,1.94
121.2,24.3,84.813,102.433,177.488,150.514,318.007,298.258,140.571,185.16,134.193,45.352,36.934,50.646,2.74,3.66,5.73,5.02,10.26,9.94,4.53,5.97,4.47,1.46,1.23,1.63
121.35,24.05,85,114.862,171.79,133.222,239.515,256.068,206.74,229.228,204.524,83.797,69.981,68.904,2.74,4.10,5.54,4.44,7.73,8.54,6.67,7.39,6.82,2.70,2.33,2.22
121.45,25.2,85.103,102.996,144.428,112.117,163.166,175.746,70.714,129.984,158.262,64.154,84.448,79.556,2.75,3.68,4.66,3.74,5.26,5.86,2.28,4.19,5.28,2.07,2.81,2.57
121.6,25,85.525,97.861,136.799,113.917,181.091,268.545,140.234,193.728,279.722,156.354,93.238,88.204,2.76,3.50,4.41,3.80,5.84,8.95,4.52,6.25,9.32,5.04,3.11,2.85
121.5,24.7,87.597,91.708,102.659,95.758,176.719,248.144,139.716,240.467,411.517,260.356,144.88,91.868,2.83,3.28,3.31,3.19,5.70,8.27,4.51,7.76,13.72,8.40,4.83,2.96
121.5,24.7,87.597,91.708,102.659,95.758,176.719,248.144,139.716,240.467,411.517,260.356,144.88,91.868,2.83,3.28,3.31,3.19,5.70,8.27,4.51,7.76,13.72,8.40,4.83,2.96
121.6,25.05,87.733,106.583,136.074,106.665,170.571,235.082,125.975,164.125,265.186,127.873,90.59,77.235,2.83,3.81,4.39,3.56,5.50,7.84,4.06,5.29,8.84,4.12,3.02,2.49
121.45,24.05,88.548,101.007,111.989,84.109,141.766,173.272,206.188,213.985,221.994,124.116,92.633,67.808,2.86,3.61,3.61,2.80,4.57,5.78,6.65,6.90,7.40,4.00,3.09,2.19
121.8,24.85,89.164,94.105,92.576,81.317,151.357,179.707,95.39,158.872,312.41,236.144,193.848,127.744,2.88,3.36,2.99,2.71,4.88,5.99,3.08,5.12,10.41,7.62,6.46,4.12
121.8,24.85,89.164,94.105,92.576,81.317,151.357,179.707,95.39,158.872,312.41,236.144,193.848,127.744,2.88,3.36,2.99,2.71,4.88,5.99,3.08,5.12,10.41,7.62,6.46,4.12
121.65,24.5,89.367,81.008,74.911,72.108,175.459,192.006,155.74,250.178,494.932,480.137,212.136,109.433,2.88,2.89,2.42,2.40,5.66,6.40,5.02,8.07,16.50,15.49,7.07,3.53
121.3,23.55,90.313,95.423,86.096,90.428,184.55,212.904,222.838,258.108,326.706,236.18,141.344,91.922,2.91,3.41,2.78,3.01,5.95,7.10,7.19,8.33,10.89,7.62,4.71,2.97
121.5,25.15,90.353,117.683,142.196,119.112,168.262,224.034,101.231,179.462,245.417,137.854,99.357,101.121,2.91,4.20,4.59,3.97,5.43,7.47,3.27,5.79,8.18,4.45,3.31,3.26
121.4,24.85,90.533,104.94,155.491,132,213.402,335.182,195.324,268.178,321.726,130.732,77.622,71.48,2.92,3.75,5.02,4.40,6.88,11.17,6.30,8.65,10.72,4.22,2.59,2.31
121.35,23.65,92.636,103.574,97.558,103.312,197.404,242.578,226.538,271.585,365.411,209.514,143.018,90.9,2.99,3.70,3.15,3.44,6.37,8.09,7.31,8.76,12.18,6.76,4.77,2.93
121.75,24.8,93.198,99.928,95.41,83.694,154.38,200.197,91.361,153.425,309.278,243.009,208.692,140.024,3.01,3.57,3.08,2.79,4.98,6.67,2.95,4.95,10.31,7.84,6.96,4.52
121.25,23.45,93.439,89.679,70.382,88.42,162.318,206.458,239.485,254.695,292.843,199.053,130.76,83.582,3.01,3.20,2.27,2.95,5.24,6.88,7.73,8.22,9.76,6.42,4.36,2.70
121.4,24.9,95.182,98.638,161.9,122.522,180.219,302.47,142.07,227.078,249.41,99.237,64.153,66.348,3.07,3.52,5.22,4.08,5.81,10.08,4.58,7.33,8.31,3.20,2.14,2.14
121.6,24.5,95.966,76.257,82.612,80.516,188.558,223.766,185.404,331.27,496.49,412.394,190.802,115.741,3.10,2.72,2.66,2.68,6.08,7.46,5.98,10.69,16.55,13.30,6.36,3.73
121.55,24.5,96.342,79.539,85.396,85.146,210.444,280.24,277.534,354.456,539.664,366.716,165.406,99.932,3.11,2.84,2.75,2.84,6.79,9.34,8.95,11.43,17.99,11.83,5.51,3.22
121.5,24.75,96.536,95.714,107.804,98,174.566,276.231,151.038,267.156,429.306,239.694,130.31,93.67,3.11,3.42,3.48,3.27,5.63,9.21,4.87,8.62,14.31,7.73,4.34,3.02
121.6,24.65,97.912,107.399,89.971,79.383,191.48,206.583,118.73,184.274,415.301,433.34,246.321,134.396,3.16,3.84,2.90,2.65,6.18,6.89,3.83,5.94,13.84,13.98,8.21,4.34
121.4,24.05,98.266,125.901,149.733,84.872,177.322,213.363,196.106,215.295,217.646,111.33,91.066,69.12,3.17,4.50,4.83,2.83,5.72,7.11,6.33,6.95,7.25,3.59,3.04,2.23
121.25,23.5,98.945,110.695,94.457,98.35,194.302,240.078,244.536,269.758,330.941,203.354,130.149,97.449,3.19,3.95,3.05,3.28,6.27,8.00,7.89,8.70,11.03,6.56,4.34,3.14
121.5,24.65,99.227,92.178,102.251,99.389,183.234,234.788,157.195,296.946,439.702,348.742,187.734,117.889,3.20,3.29,3.30,3.31,5.91,7.83,5.07,9.58,14.66,11.25,6.26,3.80
121.5,24.65,99.227,92.178,102.251,99.389,183.234,234.788,157.195,296.946,439.702,348.742,187.734,117.889,3.20,3.29,3.30,3.31,5.91,7.83,5.07,9.58,14.66,11.25,6.26,3.80
121.5,24.8,100.042,108.785,127.046,106.776,200.4,296.488,183.866,271.148,407.433,251.57,142.466,109.931,3.23,3.89,4.10,3.56,6.46,9.88,5.93,8.75,13.58,8.12,4.75,3.55
121.55,24.65,100.202,107.077,97.062,86.791,174.409,228.485,131.508,247.079,454.62,380.648,225.055,120.545,3.23,3.82,3.13,2.89,5.63,7.62,4.24,7.97,15.15,12.28,7.50,3.89
121.55,24.95,101.125,106.027,144.906,115.97,188.123,315.578,154.683,219.825,293.742,142.717,108.917,103.928,3.26,3.79,4.67,3.87,6.07,10.52,4.99,7.09,9.79,4.60,3.63,3.35
121.35,23.7,102.152,104.958,101.998,108.98,199.422,253.778,263.954,280.236,370.862,197.256,146.819,103.744,3.30,3.75,3.29,3.63,6.43,8.46,8.51,9.04,12.36,6.36,4.89,3.35
121.75,24.85,103.352,112.37,102.944,105.068,173.922,209.869,123.094,180.754,365.856,269.358,188.802,133.93,3.33,4.01,3.32,3.50,5.61,7.00,3.97,5.83,12.20,8.69,6.29,4.32
121.75,24.85,103.352,112.37,102.944,105.068,173.922,209.869,123.094,180.754,365.856,269.358,188.802,133.93,3.33,4.01,3.32,3.50,5.61,7.00,3.97,5.83,12.20,8.69,6.29,4.32
121.45,24.9,105.546,105.542,158.745,117.123,176.32,284.145,155.528,242.627,283.518,139.147,88.588,84.134,3.40,3.77,5.12,3.90,5.69,9.47,5.02,7.83,9.45,4.49,2.95,2.71
121.8,24.55,109.635,104.003,73.588,71.619,147.733,159.634,125.428,187.43,410.492,396.37,273.07,143.25,3.54,3.71,2.37,2.39,4.77,5.32,4.05,6.05,13.68,12.79,9.10,4.62
121.65,24.65,109.888,117.363,90.053,88.838,178.768,210.524,109.839,177.768,407.858,459.499,275.468,152.41,3.54,4.19,2.90,2.96,5.77,7.02,3.54,5.73,13.60,14.82,9.18,4.92
